facing,price_per_sqft,BHK,Location,area_type,area_sqft,transaction_type,ready_to_move,furnishing_level,price_rs
19,11640.0,3.0,Varachha Surat,2,105.0,2,1,0,11000000.0
-1,5125.0,3.0,Vesu Surat,2,2400.0,0,0,0,12300000.0
-1,9921.0,4.0,Katargam Surat,1,1412.0,0,1,0,15000000.0
12,15000.0,3.0,Bhatar Surat,2,100.0,2,1,0,13500000.0
54,6905.0,3.0,Surat,1,1800.0,2,1,0,14500000.0
-1,9917.0,3.0,Mahidhar Pur Surat,2,1210.0,0,1,0,12000000.0
19,15789.0,3.0,amli sheri begamura Surat,2,950.0,2,1,0,15000000.0
19,5000.0,3.0,Bhatar Road Surat,2,2200.0,2,1,1,11000000.0
19,13426.0,4.0,Adajan Surat,2,120.0,2,1,1,14500000.0
19,5612.0,3.0,Pal Gam Surat,2,1960.0,2,1,1,11000000.0
98,11111.0,4.0,Adajan Surat,1,85.0,2,1,1,13300000.0
54,10476.0,3.0,Deladva Gam Surat,1,1800.0,2,1,0,11000000.0
19,15033.0,3.0,Adajan Surat,2,85.0,0,1,0,11500000.0
12,7937.0,3.0,Athwa Gate Surat,2,1890.0,2,1,0,15000000.0
12,9645.0,4.0,Surat City Surat,1,144.0,0,1,0,12500000.0
20,3906.0,3.0,Hirabaug Road Surat,2,3200.0,2,1,0,12500000.0
12,10000.0,2.0,Adajan Surat,2,1100.0,2,1,0,11000000.0
1,6000.0,3.0,Ghod Dod Road Surat,2,2500.0,2,1,1,15000000.0
19,5089.0,3.0,Pal Surat,2,1965.0,2,1,0,10000000.0
56,4889.0,3.0,Ishita park Row House adajan Surat,1,2250.0,0,1,0,11000000.0
19,4563.0,4.0,Ambica Niketan Surat,1,1867.0,2,1,0,11500000.0
12,7812.0,3.0,Ghod Dod Road Surat,1,1000.0,2,1,0,12500000.0
12,6250.0,3.0,Ghod Dod Road Surat,2,1600.0,2,1,0,10000000.0
-1,12778.0,2.0,Uttran Surat,2,900.0,0,1,0,11500000.0
0,9375.0,3.0,Arihant Park Row House Surat,1,1400.0,0,1,0,15000000.0
19,3000.0,3.0,Bardoli Surat,2,5000.0,2,1,1,15000000.0
19,4762.0,4.0,Athwa Surat,2,3150.0,2,1,0,15000000.0
60,12449.0,3.0,Palanpur Surat,2,108.0,0,1,0,12100000.0
173,6173.0,4.0,Palan Pur Patiya Surat,1,1450.0,1,1,1,11100000.000000002
0,10870.0,4.0,Adajan Surat,1,138.0,0,1,0,13500000.0
56,6222.0,3.0,near althan garden Surat,1,1500.0,0,1,0,14000000.0
22,4209.0,4.0,Rustampura Surat,2,396.0,2,1,1,15000000.0
60,5000.0,4.0,Citylight Area Surat,2,2250.0,2,1,0,11200000.000000002
12,12500.0,3.0,Piplod Surat,2,1200.0,0,1,0,15000000.0
56,6000.0,3.0,Jahangir Pura Surat,1,2000.0,0,1,0,15000000.0
83,200000.0,2.0,Meera Nagar Surat,1,16.0,0,1,0,10000000.0
19,14493.0,3.0,Adajan Surat,2,115.0,2,1,0,15000000.0
56,4286.0,2.0,Navasari Bazar Surat,2,3500.0,2,1,1,15000000.0
56,10182.0,3.0,Adajan Surat,1,550.0,0,1,0,14000000.0
19,5833.0,3.0,Citylight Area Surat,2,1800.0,2,1,0,10500000.0
24,7128.0,4.0,Randher Surat,1,1445.0,2,1,0,10300000.0
83,9375.0,2.0,Athwa Surat,1,1485.0,0,1,0,15000000.0
-1,5350.0,3.0,Vesu Surat,2,2160.0,0,0,0,11500000.0
19,16049.0,3.0,New citylight Surat,2,90.0,2,1,0,13000000.0
27,4032.0,8.0,Adajan Surat,2,3100.0,2,1,1,12500000.0
54,3531.0,2.0,Adajan Surat,2,2889.0,2,1,0,10200000.0
19,12821.0,4.0,Adajan Surat,2,104.0,2,1,1,12000000.0
83,7778.0,4.0,Adajan Surat,1,900.0,0,1,0,14000000.0
54,7714.0,2.0,Citylight Area Surat,1,1050.0,2,1,0,11000000.0
0,4464.0,4.0,VIP Road Surat,1,1840.0,0,1,0,12500000.0
19,6250.0,3.0,VIP Road Surat,2,1600.0,2,1,1,10000000.0
156,5045.0,4.0,Vesu Surat,2,2200.0,2,1,1,11100000.000000002
22,4000.0,5.0,Ghod Dod Road Surat,2,3000.0,2,1,0,12000000.0
54,4899.0,4.0,shaligram skydeck Surat,1,1572.0,2,0,0,14000000.0
54,5400.0,3.0,Pal Surat,2,2325.0,1,0,0,12500000.0
54,5575.0,3.0,Vesu Surat,2,2565.0,1,0,0,14300000.0
156,4500.0,3.0,Dumas Road Surat,2,2700.0,1,0,0,12100000.0
54,5000.0,3.0,Pal Road Surat,2,2500.0,2,0,0,12500000.0
54,4500.0,4.0,Pal Surat,1,1450.0,1,0,0,11700000.0
54,5151.0,3.0,Pramukh Satva Surat,1,1375.0,2,0,0,12800000.0
156,5100.0,3.0,Vesu Surat,2,2152.0,1,1,0,10900000.0
83,4851.0,3.0,Vesu Surat,1,1210.0,0,0,0,10600000.0
156,5500.0,3.0,Vesu Surat,2,2300.0,1,0,0,12600000.0
156,5454.0,3.0,Vesu Surat,2,2358.0,1,0,0,12800000.0
156,5185.0,3.0,Vesu Surat,2,2025.0,1,0,0,10500000.0
54,5020.0,3.0,Althan Surat,2,2550.0,1,0,0,12800000.0
54,3704.0,4.0,Godadara Surat,2,2700.0,2,1,0,10000000.0
54,5519.0,3.0,Pal Road Surat,2,1812.0,2,1,0,10000000.0
156,5850.0,3.0,Adajan Surat,2,2270.0,1,0,0,13200000.0
54,3500.0,4.0,Jahangirabad Surat,1,2800.0,1,0,0,10500000.0
54,5600.0,3.0,vip Surat,1,1250.0,1,1,0,14000000.0
54,4279.0,4.0,Pal Surat,2,2781.0,1,0,0,11900000.0
54,8102.0,4.0,Jahangirabad Surat,2,144.0,1,1,0,10500000.0
54,16173.0,3.0,Adajan Surat,1,2000.0,2,1,0,13100000.0
98,6292.0,3.0,Shripal Residency Surat,1,1462.0,2,1,0,14000000.0
60,17647.0,3.0,Palanpur Surat,2,85.0,0,1,0,13500000.0
83,12671.0,3.0,Choksi Wadi Surat,2,114.0,0,1,0,13000000.0
98,7143.0,3.0,Ghod Dod Road Surat,1,1000.0,2,1,0,12500000.0
54,4775.0,3.0,Pal Surat,1,1209.0,1,0,0,10500000.0
54,5151.0,3.0,Althan Surat,1,1237.0,1,0,0,11500000.0
156,4500.0,3.0,Dumas Road Surat,2,2600.0,1,0,0,11700000.0
156,5947.0,3.0,Pal Surat,2,2270.0,1,0,0,13500000.0
156,6111.0,3.0,Vesu Surat,2,2432.0,1,0,0,14800000.0
156,5208.0,3.0,VIP Road Surat,2,2400.0,1,1,0,12500000.0
83,4351.0,3.0,Adajan Surat,1,1440.0,0,0,0,10400000.0
156,5454.0,3.0,Vesu Surat,2,2358.0,1,0,0,12800000.0
97,5151.0,3.0,Vesu Surat,1,1898.0,1,0,0,12800000.0
54,5034.0,4.0,Althan Surat,2,2920.0,1,0,0,14700000.0
54,5341.0,4.0,Pal Surat,2,2565.0,2,1,1,13700000.000000002
54,5640.0,4.0,Pal Surat,1,2000.0,2,1,0,14100000.0
54,5145.0,3.0,Vesu Surat,2,2041.0,2,1,0,10500000.0
60,9921.0,3.0,Jahangir Pura Surat,2,140.0,0,1,0,12500000.0
111,14015.0,4.0,Jahangir Pura Surat,2,88.0,0,1,0,11100000.000000002
54,4833.0,5.0,Jahangirabad Surat,1,2500.0,1,1,0,14500000.0
98,6500.0,3.0,Murti Apparment Surat,1,1300.0,2,1,0,13000000.0
60,13580.0,3.0,Pal Surat,2,90.0,0,1,0,11000000.0
83,9630.0,4.0,Adajan Gam Surat,2,150.0,0,1,0,13000000.0
54,5200.0,3.0,Vesu Surat,2,2160.0,1,0,0,11200000.000000002
54,5650.0,3.0,Pal Surat,1,1249.0,1,0,0,12800000.0
54,5000.0,3.0,Dumas Road Surat,1,1485.0,1,0,0,13500000.0
156,4500.0,3.0,Dumas Road Surat,2,2500.0,1,0,0,11200000.000000002
156,5227.0,3.0,Pal Surat,2,2200.0,1,1,0,11500000.0
97,4851.0,3.0,Althan Surat,2,2113.0,1,1,0,10200000.0
156,7188.0,2.0,Rander Road Surat,1,880.0,1,0,0,11500000.0
83,5185.0,3.0,Vesu Surat,1,1120.0,0,0,0,10500000.0
156,4851.0,3.0,Vesu Surat,2,2198.0,1,0,0,10600000.0
54,4350.0,4.0,Surat Surat,1,1569.0,1,1,0,12600000.0
54,5364.0,3.0,Citylight Area Surat,2,2200.0,1,0,0,11800000.0
54,5009.0,3.0,Adajan Surat,2,2695.0,2,1,0,13500000.0
156,8391.0,6.0,Palanpur Surat,2,192.0,1,1,0,14500000.0
60,4867.0,5.0,Jahangirabad Surat,2,3000.0,0,1,0,14600000.0
98,4889.0,3.0,Surya complax Surat,1,1395.0,2,1,0,11000000.0
60,8333.0,3.0,Adajan Surat,2,160.0,0,1,0,12000000.0
54,12963.0,4.0,Kawasji Nagar Surat,2,120.0,2,1,1,14000000.0
54,5000.0,4.0,Althan Surat,2,2800.0,1,0,0,14000000.0
54,5301.0,3.0,Grand Callista Surat,1,1402.0,1,0,0,13500000.0
156,4500.0,3.0,Dumas Road Surat,2,2400.0,1,0,0,10800000.0
54,6000.0,3.0,Vesu Surat,2,2200.0,1,1,0,13200000.0
155,4669.0,4.0,Althan Surat,2,2720.0,1,1,0,12700000.0
60,5761.0,5.0,Althan Surat,1,2430.0,0,0,0,14000000.0
83,5500.0,3.0,Vesu Surat,1,1100.0,0,0,0,10400000.0
98,5597.0,3.0,VIP Road Surat,2,2412.0,2,1,0,13500000.0
59,14646.0,3.0,Pal Surat,2,110.0,0,1,0,14500000.0
60,13131.0,3.0,Adajan Surat,2,110.0,0,1,0,13000000.0
62,6790.0,5.0,Jahangir Pura Surat,2,198.0,0,1,0,12100000.0
54,4124.0,4.0,Palanpur Surat,2,2910.0,1,1,0,12000000.0
173,11111.0,2.0,Adajan Surat,2,100.0,2,1,0,10000000.0
54,5151.0,3.0,Vesu Surat,2,2500.0,1,0,0,12800000.0
54,5300.0,3.0,Grand Vissta Surat,2,2300.0,1,0,0,12100000.0
156,4500.0,3.0,Dumas Road Surat,2,2300.0,1,0,0,10300000.0
54,5757.0,3.0,Vesu Surat,2,2345.0,1,1,0,13500000.0
97,4770.0,4.0,Althan Surat,2,2720.0,1,1,0,12900000.0
156,5010.0,3.0,Vesu Surat,1,1317.0,1,0,0,12000000.0
54,4667.0,5.0,Althan Surat,1,3000.0,1,0,0,14000000.0
98,5597.0,3.0,Vesu Surat,2,2412.0,2,1,0,13500000.0
60,8025.0,4.0,Adajan Surat,2,180.0,0,1,0,13000000.0
54,16908.0,4.0,Jahangir Pura Surat,2,92.0,1,1,1,14000000.0
54,3855.0,4.0,Palanpur Surat,1,1600.0,1,0,0,11200000.000000002
54,4851.0,4.0,Althan Surat,2,2800.0,1,0,0,13500000.0
54,5097.0,3.0,Abhva Surat,2,2600.0,1,0,0,13200000.0
156,6000.0,3.0,Vesu Surat,2,2500.0,1,0,0,15000000.0
54,5874.0,3.0,Vesu Surat,2,2380.0,1,1,0,13899999.999999998
156,4909.0,3.0,Sky City Luxuria Surat,2,2241.0,1,0,0,11000000.0
156,4971.0,3.0,Vesu Surat,2,2575.0,1,0,0,12800000.0
83,4747.0,4.0,Bhatha Surat,1,1160.0,0,1,0,13700000.000000002
54,10061.0,4.0,Jahangir Pura Surat,2,127.0,2,1,1,11500000.0
60,7099.0,3.0,Pal Surat,2,180.0,0,1,0,11500000.0
54,5347.0,3.0,Vesu Surat,2,2450.0,1,0,0,13100000.0
54,5435.0,3.0,Abhva Surat,2,2300.0,1,0,0,12500000.0
54,5000.0,3.0,Dumas Road Surat,2,2600.0,1,0,0,13000000.0
54,6297.0,3.0,Vesu Surat,2,2360.0,1,1,0,14800000.0
156,5490.0,3.0,Vesu Surat,2,1970.0,2,0,0,10800000.0
156,5086.0,3.0,Vesu Surat,1,1093.0,1,0,0,10300000.0
83,5451.0,3.0,Pal Surat,1,1180.0,0,1,0,11000000.0
54,6929.0,3.0,Jahangir Pura Surat,2,178.0,1,1,0,11100000.000000002
54,5917.0,3.0,Vesu Surat,2,2400.0,1,0,0,14200000.0
54,5577.0,3.0,Vesu Surat,2,2600.0,1,1,0,14500000.0
54,6000.0,3.0,Vesu Surat,2,2440.0,1,1,0,14600000.0
173,5764.0,3.0,Althan Surat,2,1995.0,1,1,0,11500000.0
156,4550.0,4.0,Althan Surat,2,2700.0,1,0,0,12200000.0
83,5111.0,3.0,Vesu Surat,1,1320.0,0,0,0,12200000.0
54,8547.0,4.0,Jahangir Pura Surat,2,182.0,1,1,0,14000000.0
54,4641.0,3.0,Althan Surat,2,2241.0,1,0,0,10400000.0
156,6000.0,3.0,Vesu Surat,2,2450.0,1,0,0,14700000.0
54,4551.0,4.0,VIP Road Surat,2,2741.0,1,0,0,12400000.0
83,5940.0,3.0,Vesu Surat,1,1210.0,0,0,0,13000000.0
156,6000.0,3.0,Vesu Surat,2,2350.0,1,0,0,14100000.0
54,5251.0,3.0,Vesu Surat,2,2411.0,1,0,0,12600000.0
83,6111.0,3.0,Vesu Surat,1,1340.0,0,0,0,14800000.0
60,8514.0,4.0,Jahangir Pura Surat,2,184.0,0,1,0,14100000.0
156,6000.0,3.0,Vesu Surat,2,2400.0,1,0,0,14400000.0
54,4819.0,3.0,Pal Surat,1,1000.0,1,0,0,10000000.0
54,4851.0,3.0,Bhimrad Surat,2,2155.0,1,0,0,10400000.0
83,5400.0,3.0,New citylight Surat,1,1200.0,0,0,0,10800000.0
111,6870.0,4.0,Dandi Road Surat,2,186.0,0,0,0,11500000.0
156,6000.0,3.0,Vesu Surat,2,2340.0,1,0,0,14000000.0
54,5108.0,4.0,Pal Surat,1,2000.0,1,0,0,14000000.0
54,4851.0,4.0,Bhimrad Surat,2,2790.0,1,0,0,13500000.0
83,5400.0,3.0,Vesu Surat,1,1180.0,0,1,0,11500000.0
54,12222.0,4.0,Jahangirabad Surat,2,100.0,2,1,1,11000000.0
54,4852.0,3.0,Pal Surat,1,1000.0,1,0,0,10000000.0
54,5300.0,3.0,Vesu Surat,2,2600.0,1,0,0,13700000.000000002
60,5100.0,3.0,Vesu Surat,1,1080.0,0,1,0,10000000.0
54,5968.0,3.0,Althan Surat,1,1500.0,1,1,0,14000000.0
156,5204.0,3.0,Vesu Surat,2,2152.0,1,1,0,11200000.000000002
83,5600.0,3.0,Vesu Surat,1,1373.0,0,1,0,12000000.0
54,7606.0,4.0,Jahangir Pura Surat,2,168.0,1,1,0,11500000.0
83,6000.0,3.0,Vesu Surat,1,1140.0,0,1,0,11299999.999999998
54,13862.0,4.0,Jahangirabad Surat,2,105.0,1,1,0,13100000.0
83,5100.0,3.0,Vesu Surat,1,1084.0,0,1,0,10900000.0
83,5400.0,3.0,Vesu Surat,1,1310.0,0,1,0,12800000.0
59,5491.0,3.0,Vesu Surat,1,1485.0,0,1,0,14000000.0
83,5004.0,3.0,Adajan Surat,1,1180.0,0,1,0,10100000.0
83,5600.0,3.0,Althan Surat,1,1400.0,0,0,0,13000000.0
83,6060.0,3.0,Pal Surat,1,1240.0,0,1,0,12400000.0
59,4800.0,4.0,Bhimrad Surat,1,1500.0,0,1,0,13000000.0
83,4700.0,4.0,Pal Surat,1,1616.0,0,0,0,13799999.999999998
83,4650.0,3.0,Pal Surat,1,1323.0,0,0,0,10200000.0
83,4650.0,4.0,Pal Surat,1,1740.0,0,0,0,13400000.0
83,6060.0,3.0,Pal Surat,1,1261.0,0,1,0,13500000.0
54,6336.0,3.0,Vesu Surat,2,2440.0,1,0,0,15400000.0
54,6348.0,4.0,Pal Surat,2,3970.0,1,0,0,25200000.0
54,5818.0,3.0,Vesu Surat,2,2578.0,1,0,0,15000000.0
54,5000.0,4.0,Dumas Road Surat,1,1978.0,1,0,0,21900000.0
54,19444.0,5.0,Ghod Dod Road Surat,2,400.0,2,1,0,70000000.0
54,6300.0,4.0,Vesu Surat,2,4452.0,1,0,0,28000000.0
54,4750.0,4.0,Pal Surat,1,2100.0,1,0,0,18000000.0
98,11333.0,3.0,Adajan Surat,1,1500.0,1,1,0,17000000.0
-1,7051.0,4.0,Vesu Surat,2,3513.0,0,0,0,24700000.000000004
54,6309.0,3.0,Vesu Surat,2,2536.0,1,0,0,16000000.0
156,6452.0,4.0,Vesu Surat,2,3100.0,1,0,0,20000000.0
83,5700.0,3.0,Vesu Surat,1,1490.0,0,1,0,15400000.0
60,4714.0,5.0,Palanpur Surat,1,2500.0,0,1,0,16500000.0
60,17406.0,4.0,Madhav park Surat,1,233.0,0,1,0,36500000.0
60,4857.0,5.0,Palanpur Surat,1,3500.0,0,1,0,17000000.0
54,11500.0,5.0,Piplod Surat,2,11.0,1,0,0,129300000.0
156,6570.0,3.0,Vesu Surat,2,2493.0,1,0,0,16299999.999999998
156,9167.0,6.0,Piplod Surat,2,6000.0,2,1,0,55000000.0
56,19753.0,4.0,Piplod Surat,1,2000.0,0,1,0,32000000.0
156,15972.0,4.0,Adajan Surat,2,112.0,2,1,0,16100000.000000002
54,5591.0,4.0,Althan Surat,2,3087.0,1,0,0,17200000.0
155,10811.0,4.0,Vesu Canal Road Surat,2,3700.0,1,1,0,40000000.0
60,17153.0,4.0,Piplod Surat,2,583.0,2,1,0,90000000.0
54,9500.0,5.0,VIP Road Surat,1,2900.0,1,0,0,55100000.0
54,10000.0,5.0,Piplod Surat,2,5000.0,1,0,0,50000000.0
54,5185.0,4.0,Pal Surat,2,3240.0,1,0,0,16800000.0
54,4948.0,4.0,Pal Surat,2,3294.0,1,0,0,16299999.999999998
60,18469.0,5.0,Palanpur Surat,2,151.0,0,1,0,25099999.999999996
62,15979.0,4.0,gaurav path road Surat,2,105.0,0,1,0,15100000.0
56,12222.0,4.0,Athawa Lines Surat,1,3000.0,2,1,0,19800000.0
60,12500.0,5.0,Bhatar Surat,1,345.0,0,1,0,50000000.0
173,11952.0,4.0,Adajan Surat,2,2100.0,1,1,0,25099999.999999996
19,8671.0,3.0,Tadwadi Surat,1,1400.0,2,1,0,15000000.0
26,14583.0,4.0,Parley Point Surat,1,160.0,2,1,0,21000000.0
22,4762.0,4.0,VIP Road Surat,2,3150.0,2,1,1,15000000.0
19,14438.0,3.0,Vesu Surat,1,1200.0,0,1,0,23000000.0
54,10857.0,5.0,Ghod Dod Road Surat,1,255.0,2,1,0,29800000.0
19,16026.0,6.0,Trikamnagar 1 Surat,1,3400.0,0,1,0,60000000.0
97,9259.0,5.0,Kim Surat,1,5400.0,2,1,0,50000000.0
83,4649.0,6.0,Vesu Surat,2,6130.0,2,1,0,28500000.0
19,29851.0,4.0,Ghod Dod Road Surat,2,1675.0,0,1,0,50000000.0
19,17544.0,6.0,Nana Varachha Surat,2,95.0,2,1,0,15000000.0
19,14443.0,5.0,39 Surat,2,577.0,0,1,0,75000000.0
-1,18878.0,5.0,Varachha Surat,2,206.0,0,1,0,35000000.0
26,6000.0,4.0,Piplod Surat,2,3900.0,2,1,1,23400000.0
-1,9444.0,3.0,Adajan Surat,2,1800.0,0,1,0,17000000.0
97,6494.0,4.0,Vesu Canal Road Surat,1,2400.0,2,0,0,27599999.999999996
154,5161.0,4.0,The Atlantis Surat,1,2800.0,2,1,0,24000000.0
154,10625.0,4.0,Parle Point Surat,2,8000.0,2,1,0,85000000.0
54,13823.0,5.0,Gopi Pura Surat,1,422.0,2,1,1,52500000.0
12,11042.0,5.0,Palanpur Patia Surat,2,2264.0,0,1,0,25000000.0
56,5645.0,6.0,Sarthana Jakat Naka Surat,1,6200.0,1,1,0,35000000.0
26,4857.0,4.0,Jahangir Pura Surat,2,3500.0,2,1,0,17000000.0
-1,7055.0,4.0,Adajan Surat,2,2750.0,0,1,0,19400000.0
19,9009.0,2.0,Jahangir Pura Surat,2,185.0,2,1,0,15000000.0
59,19444.0,6.0,Ghod Dod Road Surat,1,8500.0,0,1,0,70000000.0
54,12482.0,5.0,Nan Pura Surat,1,7000.0,2,1,1,25500000.0
83,16765.0,4.0,Piplod Surat,2,1700.0,0,1,0,28500000.0
-1,7200.0,7.0,Dumas Road Surat,2,7200.0,0,1,0,51800000.0
22,7800.0,4.0,Piplod Surat,1,4000.0,0,1,0,35100000.0
97,10000.0,1.0,Bhagal Surat,2,2500.0,2,1,1,25000000.0
59,12418.0,4.0,Vesu Canal Road Surat,1,340.0,0,1,0,38000000.0
0,9852.0,1.0,395004 Surat,1,27646.0,2,1,0,5344400000.000001
19,22222.0,4.0,Katar Gam Surat,2,250.0,2,1,0,50000000.0
99,19231.0,4.0,Athwa Surat,1,2340.0,2,1,0,45000000.0
19,15385.0,3.0,Parvat Patia Surat,2,1300.0,2,1,0,20000000.0
-1,9921.0,4.0,Katargam Surat,1,1412.0,0,1,0,15000000.0
22,5763.0,4.0,Adajan Gam Surat,2,2950.0,2,1,0,17000000.0
19,5703.0,4.0,Castello Surat,2,3507.0,1,0,0,20000000.0
19,15789.0,3.0,amli sheri begamura Surat,2,950.0,2,1,0,15000000.0
19,7407.0,3.0,Bardoli Surat,2,2700.0,2,1,1,20000000.0
-1,24306.0,7.0,Parley Point Surat,2,320.0,0,1,0,70000000.0
12,7937.0,3.0,Athwa Gate Surat,2,1890.0,2,1,0,15000000.0
1,6000.0,3.0,Ghod Dod Road Surat,2,2500.0,2,1,1,15000000.0
54,50000.0,4.0,Mahidhar Pur Surat,1,1000.0,2,1,0,50000000.0
26,8292.0,5.0,Katargam Surat,2,268.0,2,1,0,20000000.0
-1,7407.0,8.0,Palsana Surat,2,2700.0,0,1,0,20000000.0
-1,12500.0,4.0,Varachha Main Road Surat,1,3200.0,0,1,0,40000000.0
56,17500.0,3.0,Jahangir Pura Surat,1,900.0,2,1,0,18900000.0
62,5741.0,4.0,Vesu Surat,2,3780.0,0,0,0,21700000.0
26,18868.0,4.0,Mota Varachha Surat,2,1060.0,2,1,0,20000000.0
22,6536.0,4.0,Pal Surat,1,2154.0,2,1,0,25000000.0
-1,20202.0,5.0,All hindu Locality Surat,2,110.0,0,1,0,20000000.0
22,6000.0,4.0,Vesu Surat,2,3876.0,2,1,0,23200000.0
12,24000.0,2.0,Bhagal Surat,2,2500.0,2,1,0,60000000.0
0,9375.0,3.0,Arihant Park Row House Surat,1,1400.0,0,1,0,15000000.0
19,3000.0,3.0,Bardoli Surat,2,5000.0,2,1,1,15000000.0
-1,11000.0,3.0,Haldharu Surat,2,1500.0,0,1,0,16500000.0
59,5200.0,5.0,Vesu Surat,1,4500.0,0,1,0,26000000.0
22,5556.0,8.0,Parvat Patiya Surat,2,4500.0,2,1,1,25000000.0
-1,5645.0,7.0,Sarthana Jakat Naka Surat,2,6200.0,0,0,0,35000000.0
26,13108.0,5.0,Shanti Palace Surat,2,128.0,2,1,1,15100000.0
19,4762.0,4.0,Athwa Surat,2,3150.0,2,1,0,15000000.0
22,16082.0,4.0,Adajan Surat,1,1710.0,2,1,0,27500000.0
-1,4474.0,6.0,Jahangir Pur Surat,2,3800.0,0,1,0,17000000.0
-1,18088.0,3.0,Althan Surat,2,1935.0,0,1,0,35000000.0
27,4643.0,10.0,Udhna Surat,2,7000.0,2,1,0,32500000.0
60,12550.0,4.0,Adajan Surat,1,1800.0,0,1,0,25099999.999999996
0,349.0,2.0,Adajan Surat,2,390.0,2,1,0,1463300000.0000002
22,4209.0,4.0,Rustampura Surat,2,396.0,2,1,1,15000000.0
12,12500.0,3.0,Piplod Surat,2,1200.0,0,1,0,15000000.0
56,6000.0,3.0,Jahangir Pura Surat,1,2000.0,0,1,0,15000000.0
22,11515.0,4.0,Udhna Surat,2,1650.0,0,1,0,19000000.0
19,14493.0,3.0,Adajan Surat,2,115.0,2,1,0,15000000.0
22,14062.0,3.0,Jahangirabad Surat,2,1600.0,2,1,1,22500000.0
0,135185.0,4.0,Citylight Area Surat,1,125.0,0,1,0,36500000.0
12,166667.0,3.0,tusli niketan society Surat,1,225.0,0,1,0,50000000.0
13,18697.0,6.0,Varachha Surat,2,208.0,0,1,0,35000000.0
56,19493.0,5.0,Ghod Dod Road Surat,0,2565.0,0,1,0,50000000.0
9,21740.0,5.0,Gohod Dor Oad Surat,1,2300.0,2,1,0,45000000.0
19,10029.0,7.0,Katargam Surat,2,3500.0,2,1,1,35100000.0
56,4286.0,2.0,Navasari Bazar Surat,2,3500.0,2,1,1,15000000.0
54,13379.0,6.0,Adajan Surat,1,245.0,2,1,0,29500000.0
156,11842.0,4.0,Ring Road Surat,1,1900.0,2,1,1,22500000.0
22,11379.0,4.0,Vesu Surat,2,2900.0,0,1,0,33000000.0
22,14943.0,4.0,Piplod Surat,2,145.0,0,1,0,19500000.0
8,152672.0,4.0,Rander Road Surat,1,131.0,2,1,0,20000000.0
83,9375.0,2.0,Athwa Surat,1,1485.0,0,1,0,15000000.0
59,7746.0,4.0,Piplod Surat,1,3200.0,0,1,0,27500000.0
54,10000.0,4.0,Katargam Surat,1,2600.0,2,1,0,17500000.0
12,19444.0,5.0,Ghod Dod Road Surat,1,8500.0,0,1,0,70000000.0
83,6875.0,5.0,Adajan Surat,1,1300.0,0,1,0,22000000.0
59,19444.0,4.0,Ghod Dod Road Surat,1,8500.0,0,1,0,70000000.0
54,6351.0,3.0,Vesu Surat,2,2700.0,1,0,0,17100000.0
54,5850.0,4.0,Pal Surat,2,3770.0,1,0,0,22000000.0
54,6500.0,3.0,Vesu Surat,2,2550.0,1,0,0,16500000.0
54,5000.0,4.0,Dumas Road Surat,1,2034.0,1,0,0,22599999.999999996
54,12444.0,5.0,Piplod Surat,2,11.0,1,0,0,140000000.0
54,6301.0,5.0,Vesu Surat,2,8000.0,1,0,0,50400000.0
54,6500.0,4.0,Pal Surat,2,3751.0,1,0,0,24300000.0
54,6111.0,4.0,Vesu Surat,2,3047.0,1,0,0,18600000.0
156,4677.0,4.0,Pal Surat,2,3250.0,1,0,0,15200000.0
59,5700.0,4.0,Vesu Surat,1,2681.0,0,0,0,27700000.0
54,8807.0,5.0,Piplod Surat,2,5348.0,1,1,0,47100000.0
156,5454.0,4.0,Vesu Surat,2,2915.0,1,0,0,15800000.0
54,6570.0,3.0,Vesu Surat,2,2493.0,1,0,0,16299999.999999998
54,6000.0,4.0,Vesu Canal Road Surat,1,1917.0,2,1,0,17700000.0
54,4750.0,4.0,Pal Surat,2,3259.0,1,0,0,15400000.0
54,5105.0,4.0,Pal Surat,2,3800.0,1,0,0,19400000.0
60,10784.0,5.0,Jahangirabad Surat,2,170.0,0,1,0,16500000.0
54,12500.0,4.0,Adajan Surat,2,200.0,2,1,1,22500000.0
83,15152.0,5.0,Jahangir Pura Surat,1,3400.0,0,1,0,15000000.0
60,13228.0,8.0,Kalpana soc Surat,1,315.0,0,1,0,37500000.0
54,6111.0,4.0,Vesu Surat,2,3325.0,1,0,0,20299999.999999996
54,6309.0,3.0,Vesu Surat,2,2538.0,1,0,0,16000000.0
54,7000.0,4.0,Vesu Surat,2,5000.0,1,0,0,35000000.0
54,6301.0,5.0,Pal Surat,2,6400.0,1,0,0,40300000.0
156,6300.0,3.0,Vesu Surat,2,2750.0,1,0,0,17300000.0
54,5000.0,4.0,Dumas Road Surat,1,2040.0,1,0,0,22599999.999999996
54,2716.0,5.0,Pal Surat,1,800.0,2,1,0,22000000.0
54,6300.0,4.0,New citylight Surat,2,4900.0,1,0,0,30800000.0
54,6500.0,4.0,Pal Surat,2,4500.0,1,0,0,29200000.0
156,6885.0,5.0,Vesu Surat,1,2724.0,1,0,0,35300000.0
156,7200.0,3.0,Rander Road Surat,1,1238.0,1,0,0,16200000.000000002
59,5700.0,5.0,Vesu Surat,1,3120.0,0,0,0,32300000.0
156,6000.0,3.0,Vesu Surat,2,2780.0,1,1,0,16600000.0
60,6309.0,3.0,Vesu Surat,2,2536.0,1,0,0,15900000.0
